transaction_id,url,name,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
27100047,https://condo-sg.com/ue-square-6409,ue square,apartment,9,robertson quay,singapore river,jul-19,1561,11 to 15,A,2320000
72837299,https://condo-sg.com/park-colonial-8333,park colonial,condominium,13,woodleigh,toa payoh,jul-18,667,06 to 10,A,1264000
15542470,https://condo-sg.com/novena-court-2281,novena court,apartment,11,balestier,novena,dec-19,861,01 to 05,A,1250000
14234887,https://condo-sg.com/the-verandah-residences-1152,the verandah residences,apartment,5,pasir panjang 1,queenstown,apr-18,463,01 to 05,A,878000
83163143,https://condo-sg.com/cityscape-@farrer-park-2549,cityscape @farrer park,condominium,8,kampong java,kallang,aug-21,1076,26 to 30,A,1670000
61651518,https://condo-sg.com/parc-esta-5063,parc esta,apartment,14,geylang east,geylang,jan-20,1001,01 to 05,A,1595000
91521157,https://condo-sg.com/eight-courtyards-6080,eight courtyards,condominium,27,yishun west,yishun,may-19,1087,11 to 15,A,1068888
90111824,https://condo-sg.com/austville-residences-1917,austville residences,executive condominium,19,rivervale,sengkang,may-21,1152,06 to 10,A,1070000
76337580,https://condo-sg.com/thomson-impressions-8649,thomson impressions,apartment,20,upper thomson,bishan,jun-17,463,16 to 20,A,801700
95920723,https://condo-sg.com/the-riverine-by-the-park-7189,the riverine by the park,apartment,12,kampong bugis,kallang,apr-18,1302,21 to 25,A,2180000
56575914,https://condo-sg.com/seastrand-8263,seastrand,condominium,18,pasir ris park,pasir ris,jun-18,1227,01 to 05,A,1150000
44418039,https://condo-sg.com/the-alps-residences-8427,the alps residences,condominium,18,tampines west,tampines,oct-17,689,11 to 15,A,793000
15102405,https://condo-sg.com/parc-riviera-1329,parc riviera,condominium,5,west coast,clementi,may-17,1184,16 to 20,A,1410000
16876608,https://condo-sg.com/daintree-residence-5503,daintree residence,condominium,21,anak bukit,bukit timah,dec-19,678,01 to 05,A,1119630
68468351,https://condo-sg.com/kensington-park-condominium-4010,kensington park condominium,condominium,19,serangoon garden,serangoon,oct-17,1604,11 to 15,A,1780000
50453007,https://condo-sg.com/hundred-palms-residences-3247,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,915,11 to 15,A,799100
88903433,https://condo-sg.com/peak-residence-3998,peak residence,condominium,11,malcolm,novena,oct-21,829,01 to 05,A,1948200
92678741,https://condo-sg.com/beaverton-court-6719,beaverton court,condominium,10,ulu pandan,bukit timah,jan-19,3122,01 to 05,A,4180000
16443378,https://condo-sg.com/eastern-lagoon-4358,eastern lagoon,condominium,15,frankel,bedok,may-17,1378,16 to 20,A,1530000
57233107,https://condo-sg.com/the-laurels-1831,the laurels,condominium,9,cairnhill,newton,mar-20,1927,01 to 05,A,3500000
13292256,https://condo-sg.com/wandervale-3110,wandervale,executive condominium,23,choa chu kang central,choa chu kang,aug-20,1098,01 to 05,A,1035888
76740948,https://condo-sg.com/parc-clematis-6409,parc clematis,apartment,5,faber,clementi,nov-20,915,11 to 15,A,1446500
50331480,https://condo-sg.com/eco-sanctuary-6021,eco sanctuary,condominium,23,bangkit,bukit panjang,jan-20,775,21 to 25,A,955000
76618254,https://condo-sg.com/scenic-heights-5071,scenic heights,apartment,12,balestier,novena,jul-21,915,11 to 15,A,1180000
14502439,https://condo-sg.com/north-park-residences-6665,north park residences,apartment,27,yishun central,yishun,sep-17,732,01 to 05,A,1013840
32636142,https://condo-sg.com/moonstone-residences-7599,moonstone residences,apartment,12,bendemeer,kallang,dec-20,1238,01 to 05,A,1340000
97239032,https://condo-sg.com/provence-residence-4992,provence residence,executive condominium,27,sembawang east,sembawang,may-21,883,06 to 10,A,961000
25837230,https://condo-sg.com/dahlia-park-condominium-5270,dahlia park condominium,condominium,17,flora drive,pasir ris,oct-17,1550,06 to 10,A,1100000
57025893,https://condo-sg.com/the-avenir-9822,the avenir,condominium,9,institution hill,river valley,nov-21,1141,06 to 10,A,3347000
92894666,https://condo-sg.com/botanique-at-bartley-5776,botanique at bartley,condominium,19,upper paya lebar,serangoon,apr-21,495,11 to 15,A,775000
92901265,https://condo-sg.com/hundred-palms-residences-8614,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,915,01 to 05,A,775100
22198160,https://condo-sg.com/mandarin-gardens-7365,mandarin gardens,condominium,15,siglap,bedok,sep-19,732,11 to 15,A,808000
20982986,https://condo-sg.com/hilltops-6179,hilltops,condominium,9,cairnhill,newton,mar-18,807,01 to 05,A,2268000
75448548,https://condo-sg.com/the-canopy-6230,the canopy,executive condominium,27,yishun east,yishun,jun-19,1141,01 to 05,A,828000
55140495,https://condo-sg.com/the-grange-7286,the grange,condominium,10,one tree hill,river valley,jun-17,2293,06 to 10,A,4700000
16707705,https://condo-sg.com/the-crest-3973,the crest,condominium,3,alexandra north,bukit merah,dec-19,958,01 to 05,A,2187000
49844931,https://condo-sg.com/vacanza-@-east-4959,vacanza @ east,condominium,14,kembangan,bedok,may-18,807,06 to 10,A,968000
27079991,https://condo-sg.com/onerobey-4815,onerobey,apartment,19,kovan,hougang,feb-21,420,01 to 05,A,618000
80690337,https://condo-sg.com/the-clement-canopy-8899,the clement canopy,apartment,5,clementi woods,clementi,apr-17,732,26 to 30,A,1049000
64979578,https://condo-sg.com/the-trizon-9793,the trizon,condominium,10,ulu pandan,bukit timah,oct-17,2067,16 to 20,A,3000000
51244617,https://condo-sg.com/watermark-robertson-quay-8977,watermark robertson quay,apartment,9,robertson quay,singapore river,feb-21,1830,06 to 10,A,3095000
59278843,https://condo-sg.com/parc-canberra-2152,parc canberra,executive condominium,27,sembawang east,sembawang,feb-20,958,01 to 05,A,1078000
97019265,https://condo-sg.com/parc-esta-6643,parc esta,apartment,14,geylang east,geylang,jul-19,527,06 to 10,A,953000
30992125,https://condo-sg.com/apleton-view-3535,apleton view,apartment,11,moulmein,novena,feb-18,1055,01 to 05,A,1735000
27071981,https://condo-sg.com/dunman-view-3165,dunman view,condominium,15,geylang east,geylang,dec-17,1184,06 to 10,A,1160000
17578078,https://condo-sg.com/bartley-residences-5160,bartley residences,apartment,19,upper paya lebar,serangoon,jan-21,463,06 to 10,A,670000
25223765,https://condo-sg.com/one-shenton-5846,one shenton,apartment,1,cecil,downtown core,feb-18,538,21 to 25,A,1130000
53548476,https://condo-sg.com/tribeca-1298,tribeca,condominium,9,robertson quay,singapore river,jun-19,1367,16 to 20,A,2780000
14168962,https://condo-sg.com/rivercove-residences-2549,rivercove residences,executive condominium,19,anchorvale,sengkang,feb-21,1281,06 to 10,A,1462000
72067491,https://condo-sg.com/park-nova-3307,park nova,apartment,10,tanglin,orchard,sep-21,2896,06 to 10,A,13648000
61050763,https://condo-sg.com/the-centrio-5363,the centrio,apartment,12,balestier,novena,may-18,1216,06 to 10,A,1695000
38728682,https://condo-sg.com/la-fleur-7730,la fleur,apartment,14,aljunied,geylang,feb-21,667,06 to 10,A,650000
48845385,https://condo-sg.com/kent-ridge-hill-residences-2083,kent ridge hill residences,apartment,5,pasir panjang 2,queenstown,nov-18,646,01 to 05,A,1150000
77125778,https://condo-sg.com/stratford-court-6455,stratford court,condominium,16,bedok south,bedok,may-20,1399,01 to 05,A,1120000
67298445,https://condo-sg.com/the-verve-1795,the verve,apartment,12,balestier,novena,jul-21,1485,11 to 15,A,1330000
98852108,https://condo-sg.com/sims-urban-oasis-5520,sims urban oasis,condominium,14,aljunied,geylang,aug-17,958,06 to 10,A,1400300
26407981,https://condo-sg.com/midtown-residences-6964,midtown residences,apartment,19,hougang central,hougang,apr-20,689,06 to 10,A,861168
30248533,https://condo-sg.com/shelford-23-8344,shelford 23,apartment,11,hillcrest,bukit timah,jan-18,1346,01 to 05,A,2120000
48619445,https://condo-sg.com/bartley-ridge-9846,bartley ridge,condominium,13,joo seng,toa payoh,jun-17,495,06 to 10,A,705000
38371479,https://condo-sg.com/wandervale-9163,wandervale,executive condominium,23,choa chu kang central,choa chu kang,oct-20,1087,11 to 15,A,1168000
69368212,https://condo-sg.com/a-treasure-trove-4644,a treasure trove,condominium,19,matilda,punggol,aug-21,1658,01 to 05,A,1680000
98881430,https://condo-sg.com/the-parc-condominium-1632,the parc condominium,condominium,5,clementi central,clementi,jul-18,1927,01 to 05,A,1790000
70481428,https://condo-sg.com/the-cascadia-2143,the cascadia,condominium,21,holland road,bukit timah,jan-18,883,06 to 10,A,1460000
13755610,https://condo-sg.com/the-garden-residences-9962,the garden residences,apartment,19,serangoon garden,serangoon,oct-19,797,01 to 05,A,1231100
15607351,https://condo-sg.com/rezi-35-3580,rezi 35,apartment,14,aljunied,geylang,feb-18,840,06 to 10,A,1195000
89796005,https://condo-sg.com/queens-7236,queens,condominium,3,mei chin,queenstown,aug-19,1184,26 to 30,A,1550000
75113267,https://condo-sg.com/parc-clematis-6624,parc clematis,apartment,5,faber,clementi,jul-21,861,06 to 10,A,1441000
86421944,https://condo-sg.com/verdale-9153,verdale,apartment,21,anak bukit,bukit timah,may-21,1033,01 to 05,A,1771600
14231139,https://condo-sg.com/stars-of-kovan-9894,stars of kovan,apartment,19,lorong ah soo,hougang,dec-20,506,11 to 15,A,866800
53464618,https://condo-sg.com/the-tre-ver-1008,the tre ver,condominium,13,potong pasir,toa payoh,aug-18,700,11 to 15,A,1134000
39406397,https://condo-sg.com/queens-peak-2325,queens peak,condominium,3,margaret drive,queenstown,mar-18,850,31 to 35,A,1621000
84126062,https://condo-sg.com/daintree-residence-8993,daintree residence,condominium,21,anak bukit,bukit timah,may-21,1152,01 to 05,A,1891840
44611081,https://condo-sg.com/domain-21-4063,domain 21,condominium,3,alexandra north,bukit merah,may-21,1033,16 to 20,A,1600000
39710798,https://condo-sg.com/the-crest-7802,the crest,condominium,3,alexandra north,bukit merah,feb-20,635,16 to 20,A,1268000
82010884,https://condo-sg.com/parc-komo-8483,parc komo,apartment,17,flora drive,pasir ris,jul-21,732,01 to 05,A,1199880
76066348,https://condo-sg.com/sky-vue-3189,sky vue,condominium,20,bishan east,bishan,jul-21,484,26 to 30,A,870000
66160705,https://condo-sg.com/treasure-at-tampines-7269,treasure at tampines,condominium,18,tampines east,tampines,oct-20,678,06 to 10,A,990000
37612317,https://condo-sg.com/m66-4702,m66,apartment,12,bendemeer,kallang,jul-20,517,01 to 05,A,661500
36320403,https://condo-sg.com/the-visionaire-2852,the visionaire,executive condominium,27,sembawang springs,sembawang,jul-17,1141,01 to 05,A,965000
87274949,https://condo-sg.com/the-wisteria-9954,the wisteria,apartment,27,yishun south,yishun,feb-17,1173,01 to 05,A,1128700
73736236,https://condo-sg.com/treasure-at-tampines-8433,treasure at tampines,condominium,18,tampines east,tampines,sep-20,915,06 to 10,A,1250000
88372097,https://condo-sg.com/euro-asia-park-1377,euro-asia park,condominium,13,woodleigh,toa payoh,jan-19,1453,01 to 05,A,1808000
87177340,https://condo-sg.com/paterson-suites-1756,paterson suites,condominium,9,paterson,river valley,mar-19,2185,11 to 15,A,5000000
59809389,https://condo-sg.com/the-tre-ver-5714,the tre ver,condominium,13,potong pasir,toa payoh,may-19,1098,11 to 15,A,1736000
83015970,https://condo-sg.com/the-vales-8187,the vales,executive condominium,19,anchorvale,sengkang,feb-17,904,01 to 05,A,718888
24719327,https://condo-sg.com/inz-residence-4786,inz residence,executive condominium,23,peng siang,choa chu kang,mar-17,1216,06 to 10,A,933500
96309617,https://condo-sg.com/sims-urban-oasis-9558,sims urban oasis,condominium,14,aljunied,geylang,jul-17,797,16 to 20,A,1010200
52928063,https://condo-sg.com/hyll-on-holland-1325,hyll on holland,condominium,10,leedon park,bukit timah,jun-21,1055,06 to 10,A,2538200
34357229,https://condo-sg.com/kerrisdale-3716,kerrisdale,condominium,8,lavender,kallang,apr-17,1259,21 to 25,A,1338000
29023471,https://condo-sg.com/envio-8817,envio,apartment,15,frankel,bedok,oct-17,1033,01 to 05,A,1060000
86278567,https://condo-sg.com/the-clement-canopy-9795,the clement canopy,apartment,5,clementi woods,clementi,may-17,1141,36 to 40,A,1580000
46355280,https://condo-sg.com/whitescape-1014,whitescape,apartment,15,frankel,bedok,dec-17,1356,01 to 05,A,1250000
53905812,https://condo-sg.com/emerald-east-8898,emerald east,apartment,15,tanjong rhu,kallang,apr-21,926,06 to 10,A,1435000
59684009,https://condo-sg.com/fivenine-9204,fivenine,apartment,15,frankel,bedok,mar-18,1055,01 to 05,A,1650000
75030390,https://condo-sg.com/cyan-6877,cyan,condominium,10,nassim,tanglin,apr-18,1001,06 to 10,A,2130000
88129633,https://condo-sg.com/treasure-at-tampines-5011,treasure at tampines,condominium,18,tampines east,tampines,jun-20,915,01 to 05,A,1242000
81133653,https://condo-sg.com/robertson-edge-2617,robertson edge,apartment,9,institution hill,river valley,may-21,431,01 to 05,A,818000
21430096,https://condo-sg.com/suites-at-orchard-1881,suites at orchard,apartment,9,dhoby ghaut,museum,jul-17,958,06 to 10,A,1512000
11373932,https://condo-sg.com/medge-6152,medge,apartment,11,balestier,novena,jul-20,614,01 to 05,A,860000
94026288,https://condo-sg.com/the-clement-canopy-4993,the clement canopy,apartment,5,clementi woods,clementi,feb-17,1109,01 to 05,A,1408000
89131538,https://condo-sg.com/1953-9009,1953,apartment,8,lavender,kallang,jul-19,893,01 to 05,A,1648000
37047442,https://condo-sg.com/parc-esta-5609,parc esta,apartment,14,geylang east,geylang,apr-19,840,06 to 10,A,1357000
63962100,https://condo-sg.com/kandis-residence-1786,kandis residence,condominium,27,sembawang straits,sembawang,dec-17,484,01 to 05,A,616520
82379216,https://condo-sg.com/symphony-heights-5761,symphony heights,condominium,21,hillview,bukit batok,jan-20,926,06 to 10,A,1290000
44590622,https://condo-sg.com/telok-blangah-house-3830,telok blangah house,apartment,4,maritime square,bukit merah,jul-19,1432,01 to 05,A,2350000
51708074,https://condo-sg.com/midtown-modern-2037,midtown modern,apartment,7,bugis,downtown core,mar-21,409,11 to 15,A,1267200
86331710,https://condo-sg.com/ecopolitan-2265,ecopolitan,executive condominium,19,matilda,punggol,sep-21,1367,11 to 15,A,1400000
88328227,https://condo-sg.com/queens-peak-7391,queens peak,condominium,3,margaret drive,queenstown,jul-17,431,26 to 30,A,805460
99149288,https://condo-sg.com/the-marq-on-paterson-hill-1342,the marq on paterson hill,condominium,9,one tree hill,river valley,dec-17,3089,06 to 10,A,10280000
22122033,https://condo-sg.com/glendale-park-3579,glendale park,condominium,23,hillview,bukit batok,mar-19,1313,01 to 05,A,1650000
67914730,https://condo-sg.com/lincoln-suites-5861,lincoln suites,condominium,11,moulmein,novena,apr-21,474,21 to 25,A,1100000
88230312,https://condo-sg.com/pollen-&-bleu-3484,pollen & bleu,condominium,10,tyersall,tanglin,apr-17,700,01 to 05,A,1337050
39246244,https://condo-sg.com/the-raintree-8828,the raintree,condominium,21,nature reserve,bukit panjang,mar-17,1270,01 to 05,A,1235000
99247388,https://condo-sg.com/affinity-at-serangoon-1216,affinity at serangoon,apartment,19,serangoon garden,serangoon,jun-18,1410,06 to 10,A,2205000
86512182,https://condo-sg.com/casa-flora-1217,casa flora,condominium,16,bedok south,bedok,sep-21,1561,01 to 05,A,1785000
20636399,https://condo-sg.com/the-trizon-2125,the trizon,condominium,10,ulu pandan,bukit timah,feb-21,1894,06 to 10,A,3230000
21683892,https://condo-sg.com/the-watergardens-at-canberra-5965,the watergardens at canberra,apartment,27,sembawang springs,sembawang,aug-21,1109,01 to 05,A,1573000
75598156,https://condo-sg.com/hundred-palms-residences-7336,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,1130,01 to 05,A,948000
96218666,https://condo-sg.com/parc-sophia-1547,parc sophia,apartment,9,mount emily,rochor,jul-17,689,01 to 05,A,980000
30961272,https://condo-sg.com/parc-clematis-7799,parc clematis,apartment,5,faber,clementi,sep-21,1249,16 to 20,A,2188000
62190190,https://condo-sg.com/laguna-park-6718,laguna park,apartment,15,siglap,bedok,apr-17,1615,06 to 10,A,1385000
48049897,https://condo-sg.com/signature-park-9002,signature park,condominium,21,anak bukit,bukit timah,aug-17,1044,01 to 05,A,1100000
67167130,https://condo-sg.com/parc-komo-7523,parc komo,apartment,17,flora drive,pasir ris,aug-21,721,01 to 05,A,1099000
69852979,https://condo-sg.com/signature-at-yishun-6039,signature at yishun,executive condominium,27,lower seletar,yishun,aug-17,1184,01 to 05,A,889515
10849972,https://condo-sg.com/sky-green-9093,sky green,condominium,13,macpherson,geylang,mar-18,2906,11 to 15,A,3380000
50619033,https://condo-sg.com/clavon-1769,clavon,apartment,5,clementi woods,clementi,jul-21,1130,11 to 15,A,1860000
72006335,https://condo-sg.com/regal-35-5073,regal 35,apartment,14,aljunied,geylang,dec-19,947,06 to 10,A,950000
80911880,https://condo-sg.com/archipelago-9232,archipelago,condominium,16,bedok reservoir,bedok,feb-21,2153,01 to 05,A,2350000
48806197,https://condo-sg.com/lilydale-8041,lilydale,executive condominium,27,yishun east,yishun,jun-18,1227,01 to 05,A,775000
18134695,https://condo-sg.com/hillview-heights-4520,hillview heights,condominium,23,hillview,bukit batok,aug-21,980,01 to 05,A,1350000
69787941,https://condo-sg.com/parc-botannia-8598,parc botannia,condominium,28,fernvale,sengkang,nov-17,667,06 to 10,A,847000
59720831,https://condo-sg.com/the-m-8400,the m,apartment,7,bugis,downtown core,mar-21,635,16 to 20,A,1675000
36457137,https://condo-sg.com/artra-7920,artra,apartment,3,redhill,bukit merah,aug-17,1410,26 to 30,A,2323999
31123414,https://condo-sg.com/boathouse-residences-5545,boathouse residences,condominium,19,kangkar,hougang,nov-18,1109,11 to 15,A,1200000
65918593,https://condo-sg.com/river-place-7032,river place,condominium,3,robertson quay,singapore river,nov-20,743,06 to 10,A,951000
35256805,https://condo-sg.com/ripple-bay-9730,ripple bay,condominium,18,pasir ris park,pasir ris,sep-17,484,06 to 10,A,555000
31687709,https://condo-sg.com/leedon-residence-1175,leedon residence,condominium,10,farrer court,bukit timah,mar-17,2110,01 to 05,A,5020000
65453487,https://condo-sg.com/new-futura-8716,new futura,condominium,9,leonie hill,river valley,apr-18,1098,06 to 10,A,3888000
29151310,https://condo-sg.com/the-madeira-2671,the madeira,condominium,23,hong kah north,bukit batok,dec-21,1055,21 to 25,A,1092000
25483564,https://condo-sg.com/pinevale-8079,pinevale,executive condominium,18,tampines west,tampines,jun-21,1281,06 to 10,A,975000
86982287,https://condo-sg.com/katong-regency-2287,katong regency,apartment,15,geylang east,geylang,may-18,549,11 to 15,A,1100000
34338386,https://condo-sg.com/casa-merah-4977,casa merah,apartment,16,bedok north,bedok,jan-18,1432,01 to 05,A,1500000
47262380,https://condo-sg.com/dairy-farm-residences-5166,dairy farm residences,apartment,23,dairy farm,bukit panjang,apr-21,1012,11 to 15,A,1690500
75064220,https://condo-sg.com/h2o-residences-6859,h2o residences,condominium,28,fernvale,sengkang,jun-21,753,06 to 10,A,820000
73610419,https://condo-sg.com/bedok-residences-2669,bedok residences,apartment,16,bedok north,bedok,dec-20,829,11 to 15,A,1260000
26194858,https://condo-sg.com/the-garden-residences-1053,the garden residences,apartment,19,serangoon garden,serangoon,jan-21,1539,11 to 15,A,2522500
72585476,https://condo-sg.com/eco-sanctuary-1313,eco sanctuary,condominium,23,bangkit,bukit panjang,aug-20,990,01 to 05,A,1130000
29524062,https://condo-sg.com/sims-green-8816,sims green,apartment,14,aljunied,geylang,aug-21,1249,01 to 05,A,1180000
74928159,https://condo-sg.com/kent-ridge-hill-residences-2501,kent ridge hill residences,apartment,5,pasir panjang 2,queenstown,nov-20,775,01 to 05,A,1409000
85616633,https://condo-sg.com/the-lincoln-residences-6209,the lincoln residences,condominium,11,moulmein,novena,may-18,1884,11 to 15,A,3400000
68508163,https://condo-sg.com/parc-greenwich-3403,parc greenwich,executive condominium,28,fernvale,sengkang,sep-21,958,01 to 05,A,1094000
37361414,https://condo-sg.com/the-calrose-2630,the calrose,condominium,26,yio chu kang west,ang mo kio,mar-20,2756,01 to 05,A,3068000
71809232,https://condo-sg.com/pasir-ris-8-2784,pasir ris 8,apartment,18,pasir ris central,pasir ris,aug-21,517,06 to 10,A,960000
23061765,https://condo-sg.com/parc-olympia-8515,parc olympia,condominium,17,flora drive,pasir ris,aug-21,1324,01 to 05,A,1195000
14962003,https://condo-sg.com/the-m-5794,the m,apartment,7,bugis,downtown core,mar-20,743,11 to 15,A,1827100
18796521,https://condo-sg.com/hillview-green-8127,hillview green,condominium,21,hillview,bukit batok,apr-19,1033,01 to 05,A,955000
82896233,https://condo-sg.com/woodsvale-8030,woodsvale,executive condominium,25,woodlands east,woodlands,dec-20,1313,06 to 10,A,825000
84450821,https://condo-sg.com/ballota-park-condominium-5801,ballota park condominium,condominium,17,flora drive,pasir ris,sep-19,1442,06 to 10,A,1000000
74566908,https://condo-sg.com/le-hill-condominium-2844,le hill condominium,condominium,5,pasir panjang 1,queenstown,jan-21,1012,01 to 05,A,1310000
75062076,https://condo-sg.com/piermont-grand-9340,piermont grand,executive condominium,19,punggol town centre,punggol,jul-19,990,11 to 15,A,1083200
75076546,https://condo-sg.com/botanique-at-bartley-3435,botanique at bartley,condominium,19,upper paya lebar,serangoon,dec-20,926,11 to 15,A,1435000
48539782,https://condo-sg.com/treasure-at-tampines-7943,treasure at tampines,condominium,18,tampines east,tampines,mar-19,1033,06 to 10,A,1299000
19963750,https://condo-sg.com/hundred-palms-residences-3851,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,969,11 to 15,A,818500
42698092,https://condo-sg.com/irwell-hill-residences-7409,irwell hill residences,apartment,9,leonie hill,river valley,apr-21,667,01 to 05,A,1706000
77563480,https://condo-sg.com/parc-clematis-7993,parc clematis,apartment,5,faber,clementi,aug-19,452,16 to 20,A,747000
17612337,https://condo-sg.com/dahlia-park-condominium-3432,dahlia park condominium,condominium,17,flora drive,pasir ris,jul-18,1055,01 to 05,A,829000
28291683,https://condo-sg.com/one-shenton-2021,one shenton,apartment,1,cecil,downtown core,aug-19,614,26 to 30,A,1226000
25999522,https://condo-sg.com/dairy-farm-residences-4868,dairy farm residences,apartment,23,dairy farm,bukit panjang,oct-21,1023,01 to 05,A,1636700
56211865,https://condo-sg.com/northoaks-8916,northoaks,executive condominium,25,woodlands east,woodlands,mar-21,1216,01 to 05,A,750000
75011906,https://condo-sg.com/the-garden-residences-4777,the garden residences,apartment,19,serangoon garden,serangoon,jun-18,786,11 to 15,A,1258000
71677098,https://condo-sg.com/uptown-@-farrer-2353,uptown @ farrer,apartment,8,lavender,kallang,apr-21,700,11 to 15,A,1308000
21852177,https://condo-sg.com/whistler-grand-8700,whistler grand,apartment,5,west coast,clementi,feb-20,441,16 to 20,A,698640
43810320,https://condo-sg.com/the-criterion-6192,the criterion,executive condominium,27,lower seletar,yishun,sep-17,915,06 to 10,A,691200
60982680,https://condo-sg.com/east-bay-gardens-7105,east bay gardens,apartment,15,frankel,bedok,jul-20,1399,01 to 05,A,1080000
59478624,https://condo-sg.com/grandeur-park-residences-3144,grandeur park residences,condominium,16,bedok south,bedok,mar-17,1238,06 to 10,A,1669000
40120080,https://condo-sg.com/affinity-at-serangoon-2094,affinity at serangoon,apartment,19,serangoon garden,serangoon,jul-20,474,06 to 10,A,775000
51762390,https://condo-sg.com/the-visionaire-8893,the visionaire,executive condominium,27,sembawang springs,sembawang,dec-18,721,01 to 05,A,755000
58649845,https://condo-sg.com/the-florence-residences-1582,the florence residences,apartment,19,kovan,hougang,dec-21,635,01 to 05,A,988000
90477424,https://condo-sg.com/the-makena-2374,the makena,condominium,15,mountbatten,marine parade,apr-17,1636,01 to 05,A,1960000
49769978,https://condo-sg.com/whistler-grand-4651,whistler grand,apartment,5,west coast,clementi,nov-18,441,16 to 20,A,688800
20454369,https://condo-sg.com/esparina-residences-9453,esparina residences,executive condominium,19,compassvale,sengkang,aug-20,1001,01 to 05,A,1100000
98079035,https://condo-sg.com/parc-riviera-1714,parc riviera,condominium,5,west coast,clementi,nov-21,1152,21 to 25,A,1615000
83497810,https://condo-sg.com/the-gazania-6068,the gazania,condominium,19,upper paya lebar,serangoon,oct-20,1281,01 to 05,A,2450500
69934510,https://condo-sg.com/parc-centennial-3587,parc centennial,apartment,9,moulmein,novena,dec-19,1098,06 to 10,A,1580000
40077602,https://condo-sg.com/martin-modern-3308,martin modern,condominium,9,institution hill,river valley,oct-17,850,11 to 15,A,2022048
62142978,https://condo-sg.com/la-casa-1015,la casa,executive condominium,25,woodlands south,woodlands,jun-18,1195,06 to 10,A,866000
60653747,https://condo-sg.com/avenue-south-residence-8147,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,sep-19,657,06 to 10,A,1289000
51696764,https://condo-sg.com/le-quest-2503,le quest,apartment,23,brickworks,bukit batok,aug-17,495,11 to 15,A,644000
33192180,https://condo-sg.com/bartley-residences-7330,bartley residences,apartment,19,upper paya lebar,serangoon,sep-21,2024,16 to 20,A,2380000
58698361,https://condo-sg.com/stirling-residences-7813,stirling residences,apartment,3,mei chin,queenstown,jul-18,678,26 to 30,A,1354000
37275243,https://condo-sg.com/kent-ridge-hill-residences-3105,kent ridge hill residences,apartment,5,pasir panjang 2,queenstown,may-20,517,01 to 05,A,923000
10937967,https://condo-sg.com/jadescape-9929,jadescape,condominium,20,upper thomson,bishan,sep-18,764,11 to 15,A,1287000
49846936,https://condo-sg.com/silversea-6186,silversea,condominium,15,marine parade,marine parade,mar-20,1647,16 to 20,A,2900000
25414987,https://condo-sg.com/dairy-farm-residences-7471,dairy farm residences,apartment,23,dairy farm,bukit panjang,nov-21,1141,06 to 10,A,1843500
85231793,https://condo-sg.com/the-visionaire-9175,the visionaire,executive condominium,27,sembawang springs,sembawang,jul-17,1141,01 to 05,A,937530
61463788,https://condo-sg.com/treasure-at-tampines-1183,treasure at tampines,condominium,18,tampines east,tampines,aug-21,1238,01 to 05,A,1643000
32915349,https://condo-sg.com/stars-of-kovan-9748,stars of kovan,apartment,19,lorong ah soo,hougang,apr-21,743,11 to 15,A,1071000
77768320,https://condo-sg.com/kingsford-waterbay-4275,kingsford waterbay,apartment,19,kangkar,hougang,oct-21,635,11 to 15,A,765000
15485414,https://condo-sg.com/111-emerald-hill-8300,111 emerald hill,apartment,9,cairnhill,newton,may-19,4478,11 to 15,A,8400000
71384049,https://condo-sg.com/sophia-hills-7258,sophia hills,condominium,9,mount emily,rochor,oct-17,700,01 to 05,A,1458000
81290264,https://condo-sg.com/mayfair-gardens-3890,mayfair gardens,condominium,21,swiss club,bukit timah,apr-19,818,01 to 05,A,1594000
38329087,https://condo-sg.com/d'-almira-9687,d' almira,apartment,13,lorong chuan,serangoon,jun-18,1055,01 to 05,A,1020000
19175180,https://condo-sg.com/the-woodleigh-residences-5862,the woodleigh residences,apartment,13,bidadari,toa payoh,aug-21,958,06 to 10,A,2060000
73091441,https://condo-sg.com/d'leedon-8907,d'leedon,condominium,10,farrer court,bukit timah,sep-20,1356,21 to 25,A,2160000
21935687,https://condo-sg.com/meyer-melodia-9414,meyer melodia,apartment,15,mountbatten,marine parade,jun-17,1206,06 to 10,A,2110000
77934196,https://condo-sg.com/the-sunny-spring-3544,the sunny spring,apartment,14,aljunied,geylang,jul-17,1238,01 to 05,A,1160000
25898059,https://condo-sg.com/park-colonial-9503,park colonial,condominium,13,woodleigh,toa payoh,may-21,463,01 to 05,A,938520
45561470,https://condo-sg.com/haig-ten-8677,haig ten,apartment,15,geylang east,geylang,oct-19,1475,01 to 05,A,1678888
76439954,https://condo-sg.com/springdale-condominium-9812,springdale condominium,condominium,21,nature reserve,bukit panjang,mar-19,1119,06 to 10,A,1300000
51225542,https://condo-sg.com/bartley-ridge-7001,bartley ridge,condominium,13,joo seng,toa payoh,oct-18,1550,06 to 10,A,2080000
75231983,https://condo-sg.com/seasons-view-9317,seasons view,condominium,20,marymount,bishan,dec-21,2713,16 to 20,A,2770000
