transaction_id,url,name,street,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
70711598,http://condo-sg.com/avila-gardens-5915,avila gardens,flora road,condominium,17,flora drive,pasir ris,oct-21,1324,01 to 05,A,1230000
29101829,http://condo-sg.com/one-pearl-bank-6212,one pearl bank,pearl bank,apartment,3,pearl's hill,outram,jul-21,743,26 to 30,A,1874000
13957200,http://condo-sg.com/kasturina-lodge-4765,kasturina lodge,kay poh road,apartment,10,chatsworth,tanglin,feb-18,753,06 to 10,A,1200000
98318336,,proximo,robin road,apartment,10,nassim,tanglin,mar-17,1119,11 to 15,A,1660000
14565939,http://condo-sg.com/hillbrooks-3108,hillbrooks,hillview avenue,condominium,23,hillview,bukit batok,sep-17,1066,06 to 10,A,1000000
59584182,http://condo-sg.com/canninghill-piers-8439,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,549,21 to 25,A,
85381743,http://condo-sg.com/midwood-2374,midwood,hillview rise,condominium,23,hillview,bukit batok,may-21,549,11 to 15,A,922000
54687647,http://condo-sg.com/bayshore-park-6586,bayshore park,bayshore road,condominium,16,bayshore,bedok,mar-17,936,16 to 20,A,800000
36702043,http://condo-sg.com/euro-asia-park-3195,euro-asia park,woodleigh close,condominium,13,woodleigh,toa payoh,may-18,1528,01 to 05,A,1900000
21771964,http://condo-sg.com/botanique-at-bartley-5422,botanique at bartley,upper paya lebar road,condominium,19,upper paya lebar,serangoon,nov-21,657,16 to 20,A,
49162768,http://condo-sg.com/parc-botannia-1268,parc botannia,fernvale street,condominium,28,fernvale,sengkang,aug-19,775,01 to 05,A,996660
74486165,http://condo-sg.com/penrose-8097,penrose,sims drive,apartment,14,aljunied,geylang,sep-20,700,11 to 15,A,
20272177,http://condo-sg.com/twin-waterfalls-5215,twin waterfalls,punggol walk,executive condominium,19,matilda,,may-21,1087,11 to 15,A,1100000
26657162,http://condo-sg.com/citylife@tampines-3764,citylife@tampines,tampines central 7,executive condominium,18,tampines east,tampines,jul-21,1324,11 to 15,A,1600000
88446260,http://condo-sg.com/fourth-avenue-residences-4358,fourth avenue residences,fourth avenue,apartment,10,coronation road,bukit timah,apr-21,915,01 to 05,A,2080000
93487444,http://condo-sg.com/rosewood-suites-9256,rosewood suites,rosewood drive,condominium,25,woodgrove,woodlands,aug-21,1905,01 to 05,A,1180000
71781354,http://condo-sg.com/irwell-hill-residences-6221,irwell hill residences,irwell hill,apartment,9,leonie hill,river valley,apr-21,667,16 to 20,A,
96315691,http://condo-sg.com/normanton-park-8822,normanton park,normanton park,apartment,5,kent ridge,queenstown,jul-21,1066,21 to 25,A,1839000
10577260,http://condo-sg.com/treasure-at-tampines-3773,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jun-21,915,11 to 15,A,1309000
87610905,http://condo-sg.com/the-seafront-on-meyer-4449,the seafront on meyer,meyer road,condominium,15,mountbatten,marine parade,aug-17,2110,06 to 10,A,3250000
41447781,http://condo-sg.com/verdale-4017,verdale,de souza avenue,apartment,21,anak bukit,bukit timah,oct-21,732,01 to 05,A,1274800
82760346,http://condo-sg.com/hillvista-3269,hillvista,elizabeth drive,condominium,23,hillview,bukit batok,mar-21,947,06 to 10,A,1210000
71704527,http://condo-sg.com/riverbay-9195,riverbay,mar thoma road,apartment,12,bendemeer,kallang,jun-18,517,11 to 15,A,735000
77859618,http://condo-sg.com/kandis-residence-3673,kandis residence,kandis link,condominium,27,sembawang straits,sembawang,apr-19,1033,01 to 05,A,1314600
84309906,http://condo-sg.com/suites-@-guillemard-8240,suites @ guillemard,lim ah woo road,apartment,15,geylang east,geylang,jun-18,527,01 to 05,A,745000
33034873,http://condo-sg.com/parc-clematis-7887,parc clematis,jalan lempeng,apartment,5,faber,clementi,sep-21,689,11 to 15,A,1283000
72574661,http://condo-sg.com/marina-one-residences-7092,marina one residences,marina way,apartment,1,central subzone,downtown core,may-18,1539,16 to 20,A,3957169
45265163,http://condo-sg.com/the-tampines-trilliant-5610,the tampines trilliant,tampines central 7,executive condominium,18,tampines east,tampines,apr-21,1012,06 to 10,A,1120000
55494927,http://condo-sg.com/principal-garden-2722,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,oct-17,786,21 to 25,A,1445000
73398593,http://condo-sg.com/the-skywoods-4149,the skywoods,dairy farm heights,condominium,23,dairy farm,bukit panjang,jan-21,624,06 to 10,A,815000
31977192,http://condo-sg.com/irwell-hill-residences-2141,irwell hill residences,irwell hill,apartment,9,leonie hill,river valley,apr-21,861,11 to 15,A,2252000
24182994,http://condo-sg.com/parc-esta-5423,parc esta,sims avenue,apartment,14,geylang east,,dec-18,517,01 to 05,A,911000
37547621,http://condo-sg.com/sengkang-grand-residences-5227,sengkang grand residences,compassvale bow,apartment,19,compassvale,sengkang,nov-19,474,06 to 10,A,852800
32407260,http://condo-sg.com/rochelle-at-newton-6870,rochelle at newton,keng lee road,condominium,11,moulmein,novena,jan-17,1012,21 to 25,A,1400000
25792164,http://condo-sg.com/elias-green-7247,elias green,elias green,condominium,18,pasir ris central,pasir ris,jul-20,1615,06 to 10,A,1050000
35936190,http://condo-sg.com/the-rainforest-5274,the rainforest,choa chu kang avenue 3,executive condominium,23,choa chu kang central,choa chu kang,oct-20,1141,01 to 05,A,1180000
26459055,http://condo-sg.com/irwell-hill-residences-7249,irwell hill residences,irwell hill,apartment,9,leonie hill,river valley,jun-21,678,21 to 25,A,1812000
23936755,http://condo-sg.com/coastal-view-residences-1809,coastal view residences,jalan loyang besar,apartment,17,pasir ris park,pasir ris,sep-20,1152,01 to 05,A,999000
48192613,http://condo-sg.com/ridgewood-8603,ridgewood,mount sinai rise,condominium,10,ulu pandan,bukit timah,may-17,1744,16 to 20,A,1900000
68224419,http://condo-sg.com/regency-park-5273,regency park,nathan road,condominium,10,chatsworth,tanglin,oct-17,2250,01 to 05,A,3920000
54817879,http://condo-sg.com/park-place-residences-at-plq-7256,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,apr-18,484,16 to 20,A,
70089759,http://condo-sg.com/nathan-suites-1555,nathan suites,nathan road,condominium,10,chatsworth,tanglin,aug-17,1776,06 to 10,A,3428000
93726413,,hillbrooks,hillview avenue,condominium,23,hillview,bukit batok,jul-17,1098,01 to 05,A,1060000
78421556,http://condo-sg.com/lakeville-4340,lakeville,jurong lake link,condominium,22,hong kah,jurong west,mar-19,775,06 to 10,A,1140000
36717532,http://condo-sg.com/ola-7607,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,mar-20,1055,06 to 10,A,1256000
59480321,http://condo-sg.com/riviera-38-4748,riviera 38,mar thoma road,apartment,12,bendemeer,kallang,aug-21,883,16 to 20,A,1135000
80912153,http://condo-sg.com/martin-modern-2939,martin modern,martin place,condominium,9,institution hill,river valley,jul-17,1798,21 to 25,A,4402490
13798770,http://condo-sg.com/piermont-grand-4001,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,oct-20,1356,11 to 15,A,1433700
59183765,http://condo-sg.com/mackenzie-138-9875,mackenzie 138,mackenzie road,apartment,9,mackenzie,rochor,jul-20,807,06 to 10,A,1200000
68383769,http://condo-sg.com/kent-ridge-hill-residences-1632,kent ridge hill residences,south buona vista road,apartment,5,pasir panjang 2,queenstown,mar-20,786,01 to 05,A,1346000
39494230,http://condo-sg.com/normanton-park-9268,normanton park,normanton park,apartment,5,kent ridge,queenstown,sep-21,517,06 to 10,A,952380
52301781,http://condo-sg.com/penrose-6383,penrose,sims drive,apartment,14,aljunied,geylang,sep-20,958,16 to 20,A,1426000
28664284,http://condo-sg.com/normanton-park-1354,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,936,11 to 15,A,1649419
46955353,http://condo-sg.com/one-pearl-bank-4828,one pearl bank,pearl bank,apartment,3,pearl's hill,outram,may-21,570,31 to 35,A,1469000
35353566,http://condo-sg.com/whistler-grand-2403,whistler grand,west coast vale,apartment,5,west coast,,feb-19,1281,01 to 05,A,1593270
92384666,http://condo-sg.com/river-isles-3615,river isles,edgedale plains,condominium,19,punggol field,punggol,jan-19,947,06 to 10,A,880000
39002731,http://condo-sg.com/the-glacier-5467,the glacier,joo chiat place,apartment,15,frankel,bedok,jul-18,1335,01 to 05,A,1480000
36095233,http://condo-sg.com/the-garden-residences-9012,the garden residences,serangoon north view,apartment,19,serangoon garden,serangoon,jan-21,904,06 to 10,A,1609200
34365108,http://condo-sg.com/the-cascadia-6882,the cascadia,bukit timah road,condominium,21,holland road,bukit timah,feb-21,1184,06 to 10,A,2208888
74234621,http://condo-sg.com/coco-palms-3688,coco palms,pasir ris grove,condominium,18,pasir ris central,pasir ris,nov-21,1152,01 to 05,A,1430888
30022266,http://condo-sg.com/the-miltonia-residences-2342,the miltonia residences,miltonia close,condominium,27,lower seletar,yishun,feb-21,861,01 to 05,A,780000
56121043,http://condo-sg.com/the-ford-@-holland-8553,the ford @ holland,ford avenue,condominium,10,leedon park,bukit timah,dec-20,1367,01 to 05,A,1900000
81509607,http://condo-sg.com/the-elysia-7827,the elysia,mar thoma road,apartment,12,bendemeer,kallang,nov-20,1023,01 to 05,A,
82302340,http://condo-sg.com/the-crest-5869,the crest,prince charles crescent,condominium,3,alexandra north,bukit merah,jun-18,1270,16 to 20,A,2336000
22323633,http://condo-sg.com/gem-residences-7417,gem residences,lorong 5 toa payoh,condominium,12,boon teck,toa payoh,apr-17,775,21 to 25,A,1149000
29972376,http://condo-sg.com/provence-residence-9733,provence residence,canberra crescent,executive condominium,27,sembawang east,sembawang,may-21,1044,06 to 10,A,1297000
62056071,http://condo-sg.com/flo-residence-6731,flo residence,punggol field walk,condominium,19,punggol field,punggol,aug-21,1044,16 to 20,A,1000000
22983199,http://condo-sg.com/affinity-at-serangoon-5272,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,jan-19,689,11 to 15,A,933000
71491772,,hillcrest arcadia,arcadia road,condominium,11,hillcrest,bukit timah,jul-20,1819,01 to 05,A,1848000
44416751,http://condo-sg.com/rivervale-crest-3367,rivervale crest,rivervale crescent,apartment,19,rivervale,sengkang,oct-21,1206,06 to 10,A,900000
24803020,http://condo-sg.com/the-tapestry-7026,the tapestry,tampines street 86,condominium,18,tampines west,tampines,mar-18,474,06 to 10,A,676800
73440563,http://condo-sg.com/forest-woods-2839,forest woods,lorong lew lian,condominium,19,upper paya lebar,serangoon,oct-17,926,06 to 10,A,1413000
63492141,http://condo-sg.com/silversea-5629,silversea,marine parade road,condominium,15,marine parade,marine parade,mar-19,1572,06 to 10,A,2850000
56623277,http://condo-sg.com/park-place-residences-at-plq-9426,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,may-18,797,01 to 05,A,1555000
76125030,http://condo-sg.com/river-isles-8545,river isles,edgedale plains,condominium,19,punggol field,punggol,apr-21,753,11 to 15,A,833000
90195828,http://condo-sg.com/rv-residences-3872,rv residences,river valley road,condominium,10,chatsworth,tanglin,aug-17,861,01 to 05,A,1785980
11795733,http://condo-sg.com/the-trilinq-4404,the trilinq,jalan lempeng,condominium,5,faber,clementi,mar-21,700,26 to 30,A,1150000
71076623,http://condo-sg.com/fourth-avenue-residences-7668,fourth avenue residences,fourth avenue,apartment,10,coronation road,bukit timah,jul-21,969,01 to 05,A,2345000
86177048,http://condo-sg.com/kingsford-waterbay-2765,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,mar-18,689,01 to 05,A,989000
97468160,http://condo-sg.com/estella-gardens-5980,estella gardens,flora road,condominium,17,flora drive,pasir ris,sep-20,1141,06 to 10,A,870000
27781175,http://condo-sg.com/midtown-modern-9144,midtown modern,tan quee lan street,apartment,7,bugis,downtown core,mar-21,474,01 to 05,A,1291950
25922346,http://condo-sg.com/inz-residence-7484,inz residence,choa chu kang avenue 5,executive condominium,23,peng siang,choa chu kang,nov-17,1066,06 to 10,A,843000
32671815,http://condo-sg.com/one-north-eden-3884,one-north eden,slim barracks rise,apartment,5,one north,queenstown,apr-21,786,06 to 10,A,1554000
95425637,http://condo-sg.com/daintree-residence-6868,daintree residence,toh tuck road,condominium,21,anak bukit,bukit timah,aug-20,775,01 to 05,A,1361980
53764920,http://condo-sg.com/uptown-@-farrer-7571,uptown @ farrer,perumal road,apartment,8,lavender,kallang,may-21,926,01 to 05,A,1556000
51989921,http://condo-sg.com/the-florida-1963,the florida,hougang avenue 7,executive condominium,19,kangkar,hougang,nov-20,1389,06 to 10,A,997000
18207263,http://condo-sg.com/eight-riversuites-9726,eight riversuites,whampoa east,condominium,12,bendemeer,kallang,may-18,441,11 to 15,A,743000
65944200,http://condo-sg.com/the-antares-7867,the antares,mattar road,apartment,14,macpherson,geylang,nov-20,603,01 to 05,A,943860
96893158,http://condo-sg.com/urban-treasures-8880,urban treasures,jalan eunos,condominium,14,kaki bukit,bedok,jul-21,517,06 to 10,A,1022450
83241723,http://condo-sg.com/sunrise-gardens-2467,sunrise gardens,sunrise avenue,condominium,28,yio chu kang east,ang mo kio,jan-19,1281,01 to 05,A,1050000
35185115,http://condo-sg.com/the-criterion-3489,the criterion,yishun street 51,executive condominium,27,lower seletar,yishun,may-17,1012,01 to 05,A,744000
15697519,http://condo-sg.com/the-florence-residences-5713,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,jun-21,667,11 to 15,A,1153112
31211089,http://condo-sg.com/the-florence-residences-6144,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,aug-20,980,06 to 10,A,1471000
72829189,http://condo-sg.com/parc-botannia-7594,parc botannia,fernvale street,condominium,28,fernvale,sengkang,nov-19,1163,21 to 25,A,1404000
75329007,http://condo-sg.com/principal-garden-4072,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,oct-17,764,01 to 05,A,1292000
14139479,,parc central residences,tampines street 86,executive condominium,18,tampines west,tampines,jan-21,1464,01 to 05,A,1684500
94771171,http://condo-sg.com/hundred-palms-residences-7604,hundred palms residences,yio chu kang road,executive condominium,19,hougang west,hougang,jul-17,883,06 to 10,A,730200
90028099,http://condo-sg.com/casabella-2856,casabella,duchess avenue,condominium,10,coronation road,bukit timah,mar-19,2928,01 to 05,A,3200000
45297828,http://condo-sg.com/queensway-tower-8851,queensway tower,queensway,apartment,3,queensway,queenstown,may-21,1658,11 to 15,A,1800000
53622179,http://condo-sg.com/8@woodleigh-7360,8@woodleigh,woodleigh close,condominium,13,woodleigh,toa payoh,dec-19,829,06 to 10,A,1038000
13710092,http://condo-sg.com/parc-central-residences-9695,parc central residences,tampines street 86,executive condominium,18,tampines west,tampines,feb-21,1206,01 to 05,A,1387000
20149316,http://condo-sg.com/suites-@-newton-5579,suites @ newton,surrey road,apartment,11,moulmein,novena,jan-18,484,01 to 05,A,950000
56867344,http://condo-sg.com/changi-court-8115,changi court,upper changi road east,condominium,16,xilin,tampines,aug-20,1163,01 to 05,A,1250000
66988113,http://condo-sg.com/urban-suites-8613,urban suites,hullet road,condominium,9,cairnhill,newton,dec-17,1550,16 to 20,A,4138000
44512505,http://condo-sg.com/parc-greenwich-4442,parc greenwich,fernvale lane,executive condominium,28,fernvale,sengkang,sep-21,1001,06 to 10,A,1197000
29435830,http://condo-sg.com/aspen-heights-7021,aspen heights,river valley road,condominium,9,institution hill,river valley,mar-21,1582,11 to 15,A,3000000
45523929,http://condo-sg.com/the-grange-8400,the grange,grange garden,condominium,10,one tree hill,river valley,sep-17,2282,11 to 15,A,5450000
54474661,http://condo-sg.com/jadescape-2671,jadescape,shunfu road,condominium,20,upper thomson,bishan,sep-18,764,06 to 10,A,1262000
28319228,http://condo-sg.com/marina-one-residences-5586,marina one residences,marina way,apartment,1,central subzone,downtown core,feb-20,753,16 to 20,A,1721818
72092431,http://condo-sg.com/goldenhill-park-condominium-1299,goldenhill park condominium,mei hwan drive,condominium,20,lorong chuan,serangoon,aug-18,1561,01 to 05,A,2300000
96241372,http://condo-sg.com/treasure-at-tampines-1929,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jun-21,1711,01 to 05,A,2238000
76288686,http://condo-sg.com/park-place-residences-at-plq-9721,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,nov-18,1087,06 to 10,A,
81692906,http://condo-sg.com/belmondo-view-7552,belmondo view,pegu road,apartment,12,balestier,novena,mar-17,1313,06 to 10,A,1400000
18226699,,tropical spring,simei street 4,condominium,18,simei,tampines,jun-18,1335,06 to 10,A,1200000
89527915,http://condo-sg.com/ki-residences-at-brookvale-5029,ki residences at brookvale,brookvale drive,condominium,21,sunset way,clementi,dec-20,861,06 to 10,A,1590000
68563723,http://condo-sg.com/the-canopy-3714,the canopy,yishun avenue 11,executive condominium,27,yishun east,yishun,mar-19,1033,06 to 10,A,850000
45789274,http://condo-sg.com/the-inflora-6723,the inflora,flora drive,condominium,17,flora drive,pasir ris,nov-17,463,06 to 10,A,548000
17890247,http://condo-sg.com/lake-grande-1267,lake grande,jurong lake link,condominium,22,hong kah,,jul-17,904,01 to 05,A,1196000
27067657,http://condo-sg.com/amber-park-8969,amber park,amber gardens,condominium,15,marine parade,marine parade,jun-21,678,16 to 20,A,1712160
55240615,,the tapestry,tampines street 86,condominium,18,tampines west,tampines,mar-19,1130,11 to 15,A,1474200
65540552,http://condo-sg.com/phoenix-residences-9028,phoenix residences,phoenix avenue,apartment,23,gombak,bukit batok,oct-21,1023,01 to 05,A,1496430
99533522,,casa cambio,lim tua tow road,condominium,19,serangoon central,serangoon,nov-17,657,01 to 05,A,
95670121,http://condo-sg.com/signature-at-yishun-1527,signature at yishun,yishun street 51,executive condominium,27,lower seletar,yishun,aug-17,1184,01 to 05,A,929115
77500298,http://condo-sg.com/rosewood-suites-5024,rosewood suites,rosewood drive,condominium,25,woodgrove,woodlands,nov-20,2303,01 to 05,A,1400000
86803313,http://condo-sg.com/symphony-suites-7790,symphony suites,yishun close,condominium,27,yishun east,yishun,jan-18,893,11 to 15,A,1025000
73512653,http://condo-sg.com/dahlia-park-condominium-8583,dahlia park condominium,flora drive,condominium,17,flora drive,pasir ris,may-21,1055,06 to 10,A,903888
38959964,http://condo-sg.com/the-m-9363,the m,middle road,apartment,7,bugis,downtown core,feb-20,592,11 to 15,A,1491300
35480241,http://condo-sg.com/nv-residences-5585,nv residences,pasir ris grove,condominium,18,pasir ris central,pasir ris,jun-18,1227,01 to 05,A,1130000
47695078,http://condo-sg.com/91-marshall-4604,91 marshall,marshall road,apartment,15,katong,marine parade,apr-18,743,01 to 05,A,1100000
89320122,http://condo-sg.com/76-shenton-5018,76 shenton,shenton way,apartment,2,anson,downtown core,apr-21,624,26 to 30,A,1238000
32031297,http://condo-sg.com/the-topiary-5734,the topiary,fernvale lane,executive condominium,28,fernvale,sengkang,sep-21,1389,01 to 05,A,1400000
81180407,,shelford suites,shelford road,condominium,11,hillcrest,bukit timah,nov-18,1604,01 to 05,A,2750000
69038173,http://condo-sg.com/suites-@-eastcoast-9947,suites @ eastcoast,upper east coast road,condominium,15,frankel,bedok,apr-21,377,01 to 05,A,
94422721,http://condo-sg.com/the-avenir-3436,the avenir,river valley close,condominium,9,institution hill,river valley,jul-20,538,01 to 05,A,1554300
78302899,http://condo-sg.com/parc-life-8291,parc life,sembawang crescent,executive condominium,27,sembawang central,sembawang,jan-18,1001,01 to 05,A,749430
38654646,,daintree residence,toh tuck road,condominium,21,anak bukit,bukit timah,sep-20,764,01 to 05,A,1308000
42820121,http://condo-sg.com/euhabitat-8611,euhabitat,jalan eunos,condominium,14,kaki bukit,bedok,dec-17,1173,01 to 05,A,1380000
59037417,http://condo-sg.com/the-madeira-2861,the madeira,bukit batok street 31,condominium,23,hong kah north,bukit batok,nov-18,1356,16 to 20,A,1090000
71862487,http://condo-sg.com/riverfront-residences-7553,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jul-18,1066,06 to 10,A,1380000
84399209,http://condo-sg.com/ridgewood-7141,ridgewood,mount sinai rise,condominium,10,ulu pandan,,nov-20,2002,16 to 20,A,2850000
84112911,http://condo-sg.com/symphony-suites-9501,symphony suites,yishun close,condominium,27,yishun east,yishun,mar-18,1023,11 to 15,A,1211000
80139899,http://condo-sg.com/riverfront-residences-2489,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,nov-20,915,11 to 15,A,1243000
58140108,http://condo-sg.com/kent-ridge-hill-residences-3762,kent ridge hill residences,south buona vista road,apartment,5,pasir panjang 2,queenstown,nov-19,775,01 to 05,A,1461000
73773974,http://condo-sg.com/meadowlodge-8756,meadowlodge,chun tin road,condominium,21,anak bukit,bukit timah,mar-17,1464,01 to 05,A,1508000
34084212,http://condo-sg.com/sims-urban-oasis-9285,sims urban oasis,sims drive,condominium,14,aljunied,geylang,mar-17,667,11 to 15,A,930000
77353678,,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,feb-21,1055,01 to 05,A,1131112
36502974,http://condo-sg.com/penrose-8602,penrose,sims drive,apartment,14,aljunied,geylang,oct-20,1098,01 to 05,A,1769000
12988223,http://condo-sg.com/leedon-green-3327,leedon green,leedon heights,condominium,10,farrer court,bukit timah,sep-21,710,01 to 05,A,1760000
95041737,http://condo-sg.com/park-place-residences-at-plq-8979,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,mar-17,1163,06 to 10,A,1978999
82334125,http://condo-sg.com/bayshore-park-6943,bayshore park,bayshore road,condominium,16,bayshore,bedok,may-19,936,11 to 15,A,
74983047,http://condo-sg.com/the-watergardens-at-canberra-6843,the watergardens at canberra,canberra drive,apartment,27,sembawang springs,,aug-21,646,01 to 05,A,996000
76053315,http://condo-sg.com/one-north-eden-7409,one-north eden,slim barracks rise,apartment,5,one north,queenstown,apr-21,947,11 to 15,A,1888000
97955848,http://condo-sg.com/arc-at-tampines-8564,arc at tampines,tampines avenue 8,executive condominium,18,tampines west,tampines,jun-20,797,01 to 05,A,760000
45172645,http://condo-sg.com/riverfront-residences-2136,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,mar-19,1109,11 to 15,A,
62209319,http://condo-sg.com/canninghill-piers-1335,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,807,06 to 10,A,2394000
87259441,,icon,gopeng street,apartment,2,tanjong pagar,downtown core,sep-17,581,06 to 10,A,1030000
59440436,http://condo-sg.com/celestia-5727,celestia,joo chiat terrace,apartment,15,geylang east,geylang,aug-19,1367,01 to 05,A,1200000
30734423,http://condo-sg.com/the-brooks-i-9619,the brooks i,springside walk,apartment,26,springleaf,yishun,feb-18,710,01 to 05,A,940466
29240563,http://condo-sg.com/midwood-1720,midwood,hillview rise,condominium,23,hillview,bukit batok,nov-20,990,11 to 15,A,1570500
14003957,http://condo-sg.com/wallich-residence-2693,wallich residence,wallich street,apartment,2,tanjong pagar,,jul-18,646,46 to 50,A,2280380
28933919,http://condo-sg.com/astor-green-9080,astor green,pine grove,condominium,21,ulu pandan,bukit timah,jul-19,1378,11 to 15,A,1650000
60638837,http://condo-sg.com/stirling-residences-6924,stirling residences,stirling road,apartment,3,mei chin,queenstown,oct-19,657,21 to 25,A,1202000
57642439,http://condo-sg.com/treasure-crest-8349,treasure crest,anchorvale crescent,executive condominium,19,anchorvale,sengkang,sep-17,958,11 to 15,A,818000
87977985,http://condo-sg.com/the-brownstone-7175,the brownstone,canberra drive,executive condominium,27,sembawang springs,sembawang,may-17,915,01 to 05,A,740800
41145818,http://condo-sg.com/the-tapestry-7140,the tapestry,tampines street 86,condominium,18,tampines west,tampines,jul-19,474,11 to 15,A,743740
62627079,http://condo-sg.com/siglap-v-5963,siglap v,first street,apartment,15,frankel,bedok,nov-19,517,01 to 05,A,735000
39770631,http://condo-sg.com/treasure-at-tampines-7242,treasure at tampines,tampines lane,condominium,18,tampines east,,mar-19,592,01 to 05,A,814000
91094933,http://condo-sg.com/le-quest-8855,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,aug-17,1130,06 to 10,A,1387000
18868020,http://condo-sg.com/gem-residences-2312,gem residences,lorong 5 toa payoh,condominium,12,boon teck,toa payoh,jul-17,936,21 to 25,A,1410000
67810440,http://condo-sg.com/stirling-residences-5788,stirling residences,stirling road,apartment,3,mei chin,queenstown,oct-19,635,01 to 05,A,1229000
88632409,http://condo-sg.com/view-at-kismis-1954,view at kismis,lorong kismis,apartment,21,anak bukit,bukit timah,jan-21,700,01 to 05,A,1209000
68730590,http://condo-sg.com/the-montage-9260,the montage,lorong m telok kurau,apartment,15,frankel,bedok,jan-17,1668,01 to 05,A,1450000
93520817,http://condo-sg.com/the-metropolitan-condominium-5947,the metropolitan condominium,alexandra view,condominium,3,redhill,bukit merah,dec-18,1367,31 to 35,A,2100000
13934984,http://condo-sg.com/guilin-view-9596,guilin view,bukit batok street 52,condominium,23,guilin,bukit batok,dec-17,1281,06 to 10,A,965000
31514751,,the gazania,how sun drive,condominium,19,upper paya lebar,serangoon,may-19,883,01 to 05,A,1829892
30155436,http://condo-sg.com/the-criterion-2838,the criterion,yishun street 51,executive condominium,27,lower seletar,yishun,jan-18,915,01 to 05,A,720800
31466953,http://condo-sg.com/irwell-hill-residences-9320,irwell hill residences,irwell hill,apartment,9,leonie hill,river valley,apr-21,603,06 to 10,A,1518000
51848279,http://condo-sg.com/casablanca-9918,casablanca,rosewood drive,condominium,25,woodgrove,woodlands,sep-17,1119,06 to 10,A,880000
23508897,http://condo-sg.com/the-stellar-7804,the stellar,west coast road,condominium,5,clementi woods,clementi,sep-19,2207,01 to 05,A,2250000
49038101,http://condo-sg.com/parc-canberra-3356,parc canberra,canberra walk,executive condominium,27,sembawang east,sembawang,feb-20,947,11 to 15,A,1066000
67743217,http://condo-sg.com/pandan-valley-2446,pandan valley,pandan valley,condominium,21,ulu pandan,bukit timah,aug-17,1335,11 to 15,A,1600000
76287879,http://condo-sg.com/parc-riviera-8775,parc riviera,west coast vale,condominium,5,west coast,clementi,feb-17,667,01 to 05,A,807000
82671158,http://condo-sg.com/the-anchorage-9519,the anchorage,alexandra road,condominium,3,mei chin,queenstown,feb-17,1755,01 to 05,A,2018000
94845499,http://condo-sg.com/parkview-apartments-8444,parkview apartments,bukit batok street 25,apartment,23,bukit batok south,bukit batok,may-17,926,01 to 05,A,665000
90632789,http://condo-sg.com/mount-sophia-suites-5585,mount sophia suites,sophia road,apartment,9,mount emily,rochor,nov-21,635,01 to 05,A,1190000
55084159,http://condo-sg.com/mackenzie-regency-6921,mackenzie regency,mackenzie road,apartment,9,mount emily,rochor,sep-20,1087,06 to 10,A,1550000
74946372,http://condo-sg.com/park-green-6968,park green,rivervale link,executive condominium,19,rivervale,sengkang,jun-21,1206,11 to 15,A,965000
44652843,http://condo-sg.com/highline-residences-7195,highline residences,kim tian road,condominium,3,tiong bahru,bukit merah,mar-17,1109,11 to 15,A,1929900
90563366,http://condo-sg.com/riverfront-residences-5934,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jul-19,1410,11 to 15,A,
84293361,http://condo-sg.com/roxy-square-4803,roxy square,east coast road,apartment,15,marine parade,marine parade,jun-21,603,06 to 10,A,840000
81054481,http://condo-sg.com/the-floravale-7745,the floravale,westwood avenue,executive condominium,22,yunnan,jurong west,nov-20,1238,06 to 10,A,846600
50293696,http://condo-sg.com/highline-residences-2619,highline residences,kim tian road,condominium,3,tiong bahru,bukit merah,aug-21,1130,01 to 05,A,2130000
10653291,http://condo-sg.com/blossom-residences-2214,blossom residences,segar road,executive condominium,23,saujana,bukit panjang,dec-19,1055,11 to 15,A,852000
30084668,http://condo-sg.com/waterfront-key-4252,waterfront key,bedok reservoir road,condominium,16,bedok reservoir,bedok,feb-19,1518,06 to 10,A,1850000
74254779,http://condo-sg.com/the-santorini-1921,the santorini,tampines street 86,condominium,18,tampines west,tampines,feb-17,1130,06 to 10,A,1182060
